text,sentiment_label,sentiment_score,suicide_label,suicide_score
I am an unfortunate person because my family is always angry with me and always accuses me I am very tired to face all that even though I am not strong I am tired and i want say goodbye everyone. 🥀📴.and i miss my smile i hope my family understand me but not i'm really tired and bye i want sleep 🛌👋,0,0.9972260594367981,LABEL_1,0.8155494332313538
"I miss my younger me.... 
A boy with no worries, always happy with whatever  the situation is!!",1,0.9988481998443604,LABEL_0,0.9999653100967407
Thank you for this I’m always so depressed,0,0.9955871105194092,LABEL_0,0.9999891519546509
"At School - the funny girl
At home - just listening to musik
At night - crying all night",1,0.9084703326225281,LABEL_0,0.9999747276306152
Fck this shit. Overthinking kills happiness and i can't stop it  ...........,0,0.9550129175186157,LABEL_1,0.9999485015869141
"everyone saying “you’re gonna be okay” . you ever play a game that you’re not only losing,  but a game you literally just don’t enjoying playing. life is that game for me. i don’t want to be okay. i don’t want to play anymore.",0,0.9899152517318726,LABEL_1,0.9996902942657471
"And everyone's favourite ""funny guy"" comes home to listen this.",1,0.9992401599884033,LABEL_0,0.9999898672103882
"bro, while i'm trying to sleep I only think about her but I always overthink like a dumb. It's a horrible feeling.",0,0.9993696808815002,LABEL_0,0.9999823570251465
"I don't know what to do with my life, I'm feeling lost now and sometimes I feel like that a shouldn't exist.",0,0.9992807507514954,LABEL_0,0.9999948740005493
and i miss my one and only that i lost in a accident 6 months ago,0,0.9984303116798401,LABEL_0,0.9999945163726807
If you see go show kizel some support he lost he’s life by selling he’s pc 💔,0,0.9958319067955017,LABEL_0,0.9999964237213135
"when someone asked me why i still fight despite of my depressions i answered her that there's someone i want to see in the near future,happy with his own family beacuse he is the only reason why I didn't want to end myself.",0,0.9936506152153015,LABEL_1,0.9998766183853149
i heal other people when they're in pain but when I'm in pain nonody whould healed me,0,0.8358913064002991,LABEL_0,0.9999747276306152
"Thank you. People tell me sad songs make you sadder, but they always have been my coping method. 💞",1,0.9978758096694946,LABEL_0,0.9853914380073547
i dont know why im crying,0,0.9917795062065125,LABEL_0,0.9999536275863647
"Hey, you.



Yeah, you.



Stop scrolling for a moment.



Can I tell you something ?



Yeah ?



Thanks.



So here it is :



You have one life.



Only one.



Not two,



Not three.



You won't relive any moments of your life.



So live your life,



Love the one who deserve your love, 



And help the one who need help.



But also,



Take care of yourself ❤



You have one body.



One mind.



One you.



No one is you,



But you aren't no one.



You deserve love and attention.



Don't stress too much,



Don't cry too much,



And don't hurt yourself,



Please.



Remember,



Self love, self care and self confidence aren't selfish.



I love you ❤



Stay strong 💛



I belive in you 💚



You can do it 💙 HELP SPREAD THE MESSAGE .",1,0.9980984330177307,LABEL_0,0.9993452429771423
"Enjoy your life.no matter what others  say...just beleive you're amazing.youre perfect..you're an attraction to everything..stay with postive people..boost up your life!COME ON!!!enjoy it....enjoy your life...
I love you💖you look cute 💖",1,0.999887228012085,LABEL_0,0.9994145631790161
"I just need someone to talk to.
Someone who's willing to listen to all my pains in life..
Someone who will not judge me and Someone who will understand and will give me his shoulder to cry on 😥😟",0,0.9348815679550171,LABEL_1,0.999534010887146
"Yesterday i did my first cut 
And today i did  my second or third cut and I don't think i can stop now.",1,0.9994977712631226,LABEL_0,0.9994669556617737
14 millions broken hearts in this video 💔,1,0.9848669171333313,LABEL_0,0.9999865293502808
"I will never be good enough for her, clearly someone's still better...",0,0.9983015060424805,LABEL_0,0.9998301267623901
You know you are depressed when you already know all these songs,0,0.9997186064720154,LABEL_0,0.9995924830436707
When I scrolling the comment section everybody are freely saying what they are felling at their state but I don't know and confirm I have to also share what I feeling I just Can't. I don't know why !,0,0.9960907101631165,LABEL_0,0.9999971389770508
Thanx it helps me alot :-),1,0.9976401329040527,LABEL_0,0.9999973773956299
I'm listening from canada,1,0.998874843120575,LABEL_0,0.9999929666519165
Also my name is Tyson,1,0.9944224953651428,LABEL_0,0.9999953508377075
My step dad and mom hate me life just gets worse and worse I get bullied everyday nobody likes me for I am they use me for my body and my money and looks I just want people to like me for who I am and my personality not for looks and my body and money I have a gf she trys to help I works a bit but she doesnt see how depressed and suicidel I am nobody dose I'm 13 life is hell 😭😭😭😭😭😭😭😭😭😭😭😭,0,0.9968745708465576,LABEL_0,0.9985626339912415
It’s just sad how even if the comments try to help you it makes me sadder,0,0.9995958209037781,LABEL_0,0.9999959468841553
I’ve suffered depression for 2+years now and I’m only 12 rn:(,0,0.9941904544830322,LABEL_0,0.9999958276748657
My squirrel is dying 😭😢,0,0.9990806579589844,LABEL_0,0.9999948740005493
"Your life is a soldier running through crossfire.

Sadness is the enemies bullets.

You get shot from the back...

You look back and see your family's gun aimed at you ready to deliver the last shot...",0,0.9544400572776794,LABEL_1,0.9998860359191895
"life was all good and fun but here im now suffering from stress of work, financial problems, being judged by society. I had good parents ngl but i couldnt even live up to their expectations. I wish life just had a reset button.",0,0.9990168809890747,LABEL_1,0.9995531439781189
I have anxiety depression and panic attack lately I try kill myself and whatever I go sleep my body shaking I feeling like airplane and I can’t even  sleep,0,0.9969224333763123,LABEL_0,0.9999855756759644
I was Like what is Music gonna do to someone like me...but it did...at least now I can think of doing what I want...,1,0.9931902289390564,LABEL_0,0.9999853372573853
"“The worst feeling isn’t being alone, it’s being forgotten by someone you could never forget.”

-Unknown",0,0.9973676800727844,LABEL_0,0.9723880290985107
Sometimes making other people happy makes me forget about my problems and comforts me,1,0.9989790916442871,LABEL_0,0.9999489784240723
I dont even know why i end up everyday listening to this playlist... I think it kinda calms me down and helps me to fall asleep... I love her and we are a couple for 5 months now... And im the happiest boy in this world.... Thank god for this girl💞🥺,0,0.8658314347267151,LABEL_0,0.999954104423523
"I can imagine the 8 year olds purposely playing this on full volume in like schools or playgrounds and when their friends ask them abt it, they just reply “I’m fine..”",1,0.9864842295646667,LABEL_0,0.9999972581863403
even when I'm alone is better than with people🥺😌,1,0.9968572854995728,LABEL_0,0.9999879598617554
You smile -- but deep inside you can't express your feelings that you are hurt.... and bleeding inside.,0,0.6643221378326416,LABEL_0,0.9959121942520142
I can't see my future 😔..,0,0.994206428527832,LABEL_0,0.9829708337783813
The comments are more helping than any one,1,0.9908615350723267,LABEL_1,0.9993525147438049
when life is not precious for me,0,0.9267397522926331,LABEL_1,0.9910179376602173
"I just wanna say, to anyone out there who are going through hard times. I was depressed for years, some time ago. The feeling of dread that claws at you, and you're just waiting for the climax to pop and drop and be over but it never comes. A bleakness draped the world in shades of grey that you get so used to seeing you forgot the world used to be so much more vibrant and alive. The desire to stay awake until dawn, for the impossible hope that maybe the night will stretch on forever and day would never come again. The drain that suck up all your feelings the moment you open your eyes to see the sun, a new aweful, dreadful day you fear and despise and just want to run away. The feeling of never being safe, of always being alone, of everything about you just seem to stand out and scream look at how aweful you are. Of fearing everyone, because how can they live so happily? Do they not see how terrible this world is? How do they do it? Am I the only one who doesn't know the rules? Is that why I'm like this? And then the months and years of wishing praying for an end, any end, so I won't have to feel like this anymore. I can't remember what happy is, it doesn't exist for me then. I got so used to it I really did gave up all hopes.

But then by a stroke of luck, or maybe I was just a stubborn idiot, I thought since I have no lingerings for the world, I can go whenever I want, so why not try and risk it all one last time for something I want to try? I want to have my life and make a choicr at least once. So I followed my dream and somehow, painful as it was, impossible as it appeared, despite how long it dragged into me scars that will never fade, I made it out. So I just want to say, I get a bit of it, whatever you may be feeling. I can't tell you how to get out, or get better, just that it will be so, so worth it. Desire change, so much you have to change for it, and I hope one day you'll wake up one morning like I did, with colours bursting from the blank ceiling in my dark room, feeling so light and hearing such peaceful silence for the first time in so long you burst into tears, feeling like you have just started living for the first time. It was the happiest moment in my life as of yet. It still wasn't easy afterwards, but I push on. It's so worth it. I'm grateful of those dark years too, they taught me the beauty of life and how I'm right where I should be. Happiness is within me, always with me all along.",0,0.8294846415519714,LABEL_1,0.9878857135772705
